,Name,Population,Total Enrolled,City,State,Latitude,Longitude,Cluster
2757,PRISM CAREER INSTITUTE-PHILADELPHIA,347,289,PHILADELPHIA,PA,40.057804264000026,-75.04637472099995,52
2758,INTERNATIONAL BAPTIST COLLEGE AND SEMINARY,113,78,CHANDLER,AZ,33.27562119900006,-111.87955848499996,34
2759,THE INTERNATIONAL CULINARY CENTER,513,405,NEW YORK,NY,40.72081679000007,-74.00009016399997,369
2760,EMPIRE BEAUTY SCHOOL-CONCORD,98,89,CONCORD,NC,35.364501,-80.713322,-1
2761,INSTITUTE OF PRODUCTION AND RECORDING,181,133,MINNEAPOLIS,MN,44.98493084300003,-93.27252343799995,373
2762,CONCORDE CAREER COLLEGE-SAN DIEGO,816,733,SAN DIEGO,CA,32.702776837000044,-117.10289788199998,342
2763,MUSICIANS INSTITUTE,1026,714,HOLLYWOOD,CA,34.10126149000007,-118.33767668299998,15
2764,MISSOURI STATE UNIVERSITY-WEST PLAINS,2167,1920,WEST PLAINS,MO,36.72957376100004,-91.85783778499996,-1
2765,TRICOCI UNIVERSITY OF BEAUTY CULTURE-URBANA,135,126,URBANA,IL,40.11350670400003,-88.20911879399995,395
2766,SAINT MEINRAD SCHOOL OF THEOLOGY,349,176,ST. MEINRAD,IN,38.16554558000007,-86.81038808999995,-1
2767,HOLY NAME MEDICAL CENTER-SISTER CLAIRE TYNAN SCHOOL OF NURSING,217,183,ENGLEWOOD CLIFFS,NJ,40.882403242000066,-74.01116621799997,369
2768,ALTOONA BEAUTY SCHOOL INC,60,50,ALTOONA,PA,40.50132843800003,-78.38824851999993,386
2769,ASSUMPTION UNIVERSITY,2978,2448,WORCESTER,MA,42.29543532000008,-71.82838699599995,236
2770,BRIGHTON INSTITUTE OF COSMETOLOGY,52,44,BRIGHTON,MI,42.51889569600007,-83.74464873299996,408
2771,CUTTING EDGE ACADEMY,98,91,SUCCASUNNA,NJ,40.868799688000024,-74.64477633099995,369
2772,UNLIMITED COSMETOLOGY SCHOOL,41,36,HATTIESBURG,MS,31.325294846000077,-89.30429624299995,352
2773,MONTANA BARBER INSTITUTE,39,35,EL PASO,TX,31.763303,-106.265623,334
2774,COLUMBIA COLLEGE - EASTFIELD PLEASANT GROVE,-999,-999,DALLAS,TX,32.725875048000034,-96.68217932499994,335
2775,COLUMBIA COLLEGE - FORT LEONARD WOOD 58TH TRANS BN,-999,-999,FORT LEONARD WOOD,MO,37.762473,-92.116504,366
2776,AMERICAN MEDICAL INSTITUTE INC.,53,25,HOUSTON,TX,29.702591229000063,-95.59672833699994,364
2777,ROYAL LEARNING INSTITUTE,40,22,NEW YORK,NY,40.748678461000054,-73.99546813099994,369
2778,PREMIERE INTERNATIONAL COLLEGE,27,13,FORT MYERS,FL,26.63940960700006,-81.86417220299995,309
2779,YESHIVA GEDOLAH OF WOODLAKE VILLAGE,75,65,LAKEWOOD,NJ,40.09976530400007,-74.16973850599999,369
2780,HOUSTON BARBER SCHOOL,122,115,HOUSTON,TX,29.966388592000044,-95.41556985399995,364
2781,ARIZONA COLLEGE-DALLAS,223,197,DALLAS,TX,32.923152163000054,-96.75981961199994,335
2782,URSHAN COLLEGE,358,309,WENTZVILLE,MO,38.808019,-90.83019768199995,-1
2783,YESHIVA YESODA HATORAH VETZ CHAIM,161,140,BROOKLYN,NY,40.706947901000035,-73.96101348099995,369
2784,AVIATION INSTITUTE OF MAINTENANCE-CHARLOTTE,47,22,CHARLOTTE,NC,35.161768608000045,-80.73649817699999,269
2785,BAKER COLLEGE - FLINT,-999,-999,FLINT,MI,42.97515054000007,-83.69739477299998,408
2786,LOYOLA UNIVERSITY MARYLAND,6416,5282,BALTIMORE,MD,39.34604380500008,-76.62341727899997,422
2787,THE HEALTHCARE INSTITUTE,2,-999,SAN ANTONIO,TX,29.46188,-98.523021,99
2788,FLORIDA CAREER COLLEGE-ORLANDO,1184,1112,ORLANDO,FL,28.56033916100006,-81.30904269699994,399
2789,LATIN BEAUTY ACADEMY,210,179,GREENACRES,FL,26.64951,-80.143681,318
2790,RANDOLPH TECHNICAL CENTER,9,6,ELKINS,WV,38.891720744000054,-79.85316734199995,-1
2791,DORSEY SCHOOL OF BUSINESS-SAGINAW,199,146,SAGINAW,MI,43.47058042200007,-83.97309566599995,387
2792,MOUNT VERNON NAZARENE UNIVERSITY,2810,2140,MOUNT VERNON,OH,40.37385861400003,-82.47466669899995,274
2793,REGINA WEBB ACADEMY,31,26,BOWLING GREEN,KY,36.952865,-86.427876,240
2794,SOUTH CENTRAL COLLEGE,2946,2653,NORTH MANKATO,MN,44.17432556400007,-94.04741002099996,134
2795,NORTHEAST LAKEVIEW COLLEGE,6990,6657,UNIVERSAL CITY,TX,29.545802,-98.323246,99
2796,SUNY MORRISVILLE,3021,2486,MORRISVILLE,NY,42.89139539300004,-75.64320799899997,-1
2797,BUCKNELL UNIVERSITY,5046,3726,LEWISBURG,PA,40.95370377800003,-76.88519234499995,346
2798,STATE UNIVERSITY OF NEW YORK AT NEW PALTZ,8794,7489,NEW PALTZ,NY,41.737205,-74.088727,312
2799,TULSA COMMUNITY COLLEGE,17348,15568,TULSA,OK,36.10678781000007,-95.90825039499998,276
2800,THE ART INSTITUTE OF ATLANTA,877,814,ATLANTA,GA,33.936041044000035,-84.35524743599996,284
2801,SALUS UNIVERSITY,1624,1280,ELKINS PARK,PA,40.08626824500004,-75.12983183999995,52
2802,PENNSYLVANIA STATE UNIVERSITY-PENN STATE GREATER ALLEGHENY,-999,-999,MCKEESPORT,PA,40.34447429100004,-79.82726220399996,162
2803,WILLIAMSON CHRISTIAN COLLEGE,108,68,FRANKLIN,TN,35.95636646600008,-86.82501172799994,388
2804,GWINNETT COLLEGE-MARIETTA CAMPUS,300,274,MARIETTA,GA,33.928592,-84.479169,284
2805,TRI-COUNTY TECHNICAL COLLEGE,6250,5582,PENDLETON,SC,34.641914,-82.792015,186
2806,CALIFORNIA STATE UNIVERSITY-EAST BAY,18010,16253,HAYWARD,CA,37.657070377000025,-122.05807270599996,353
2807,CHANDLER-GILBERT COMMUNITY COLLEGE,14479,13395,CHANDLER,AZ,33.293897198000025,-111.79592241399996,34
2808,EMMANUEL COLLEGE,1087,883,FRANKLIN SPRINGS,GA,34.282617,-83.146825,-1
2809,PANACHE ACADEMY OF BEAUTY,38,31,BARABOO,WI,43.5762,-89.780047,-1
2810,YOUNGSTOWN STATE UNIVERSITY,13335,11835,YOUNGSTOWN,OH,41.10589397500007,-80.64688780099993,417
2811,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-MORRISTOWN,778,681,MORRISTOWN,TN,36.20464296100005,-83.29950310699996,-1
2812,OGLE SCHOOL HAIR SKIN NAILS-DENTON,132,115,DENTON,TX,33.192333758000075,-97.11321316699997,335
2813,ROSS MEDICAL EDUCATION CENTER-ONTARIO,82,74,ONTARIO,OH,40.77092501100003,-82.59307233799996,129
2814,FINGER LAKES COMMUNITY COLLEGE,6116,5640,CANANDAIGUA,NY,42.867555666000044,-77.24180057299998,-1
2815,SOUTHWESTERN OREGON COMMUNITY COLLEGE,1910,1537,COOS BAY,OR,43.39532709500003,-124.25224037699996,-1
2816,HAIR PROFESSIONALS CAREER COLLEGE,75,67,PALOS HILLS,IL,41.701407853000035,-87.81660593099997,374
2817,INTEGRITY COLLEGE OF HEALTH,80,55,PASADENA,CA,34.171263977000024,-118.13177147999994,15
2818,COMMONWEALTH INSTITUTE OF FUNERAL SERVICE,275,256,HOUSTON,TX,29.989549906000036,-95.43015961299994,364
2819,BLAKE AUSTIN COLLEGE,358,312,VACAVILLE,CA,38.378548487000046,-121.94560555899994,-1
2820,UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL WORCESTER,6492,1292,WORCESTER,MA,42.277588741000045,-71.76068913399996,236
2821,THE NEW ENGLAND CONSERVATORY OF MUSIC,1296,701,BOSTON,MA,42.34093766800004,-71.08629107999997,236
2822,WALSH COLLEGE,1985,1744,TROY,MI,42.57388800200005,-83.14719720599999,408
2823,TEXAS A&M UNIVERSITY-CENTRAL TEXAS,2670,2339,KILLEEN,TX,31.05313689700006,-97.77488268199994,377
2824,UNIVERSITY OF CALIFORNIA-IRVINE,45633,36303,IRVINE,CA,33.643163,-117.837785,15
2825,BOISE STATE UNIVERSITY,27272,24069,BOISE,ID,43.60440316900008,-116.20578893399994,79
2826,CENTRE COLLEGE,1759,1333,DANVILLE,KY,37.645102,-84.779175,-1
2827,TECHNICAL LEARNING CENTERS INC,243,220,WASHINGTON,DC,38.90281900100007,-77.03905241999996,422
2828,FORT PIERCE BEAUTY ACADEMY,41,32,FORT PIERCE,FL,27.412426,-80.324698,-1
2829,BEREA COLLEGE,2371,1432,BEREA,KY,37.57399482200003,-84.289210944,-1
2830,INDIANA UNIVERSITY-PURDUE UNIVERSITY-INDIANAPOLIS,38885,29390,INDIANAPOLIS,IN,39.77294751100004,-86.17221718699994,65
2831,MASSAGE THERAPY INSTITUTE OF COLORADO,-999,-999,DENVER,CO,39.73943073300006,-104.96003015499997,143
2832,ECUMENICAL THEOLOGICAL SEMINARY,102,76,DETROIT,MI,42.34412918600003,-83.05526578399997,408
2833,HIGHLIGHTS BEAUTY SCHOOLS,270,251,FEDERAL WAY,WA,47.32050525300008,-122.30447234299999,304
2834,NATIONAL AMERICAN UNIVERSITY-COLORADO SPRINGS SOUTH,-999,-999,COLORADO SPRINGS,CO,38.84754219000007,-104.72212352199995,217
2835,FLORIDA NATIONAL UNIVERSITY-MAIN CAMPUS,4562,4173,HIALEAH,FL,25.86178,-80.32184554299994,397
2836,COLEGIO EDUCATIVO TECNOLOGICO INDUSTRIAL INC,84,46,ARECIBO,PR,18.467868,-66.724485,401
2837,PACIFIC COLLEGE,356,249,COSTA MESA,CA,33.68004251000008,-117.87338174999996,15
2838,BEAL UNIVERSITY,573,493,BANGOR,ME,44.786458140000036,-68.78542274399996,345
2839,MIDLAND UNIVERSITY,2158,1765,FREMONT,NE,41.436740317000044,-96.48800761299998,-1
2840,SAINT ANSELM COLLEGE,2690,2019,MANCHESTER,NH,42.986290852000025,-71.50797580399995,236
2841,HOBART INSTITUTE OF WELDING TECHNOLOGY,431,382,TROY,OH,40.05302355300006,-84.21980923599995,-1
2842,HOLLYWOOD INSTITUTE OF BEAUTY CAREERS,317,291,HOLLYWOOD,FL,26.00759508400006,-80.20920626499998,397
2843,CHARLESTON COSMETOLOGY INSTITUTE,144,126,CHARLESTON,SC,32.917769907000036,-80.11198777599998,348
2844,TOURO UNIVERSITY NEVADA,1986,1687,HENDERSON,NV,36.04317492700005,-115.02400951399994,154
2845,MONTGOMERY BEAUTY SCHOOL,127,114,SILVER SPRING,MD,38.99921616600005,-77.00098211899996,422
2846,ROB ROY ACADEMY-NEW BEDFORD,13,12,NEW BEDFORD,MA,41.67192132000008,-70.92518720099997,139
2847,D'YOUVILLE COLLEGE,3231,2785,BUFFALO,NY,42.90256638100004,-78.89080919999998,159
2848,DIXIE STATE UNIVERSITY,13327,12043,SAINT GEORGE,UT,37.10387487100007,-113.56589395199995,367
2849,GARY MANUEL AVEDA INSTITUTE,37,23,SEATTLE,WA,47.614365054000075,-122.319174262,304
2850,PIMA MEDICAL INSTITUTE-AURORA,402,362,AURORA,CO,39.6956,-104.831481,143
2851,WARTBURG COLLEGE,1966,1563,WAVERLY,IA,42.727629,-92.480933,-1
2852,PLATT COLLEGE-ONTARIO,609,522,ONTARIO,CA,34.06859488200007,-117.57174441599994,15
2853,AVIATION INSTITUTE OF MAINTENANCE-DALLAS,630,567,IRVING,TX,32.836019,-96.941773,335
2854,CALIFORNIA STATE UNIVERSITY-CHANNEL ISLANDS,8392,7446,CAMARILLO,CA,34.162949309000055,-119.04355989499999,144
2855,UNIVERSITY OF THE POTOMAC-VA CAMPUS,197,197,FALLS CHURCH,VA,38.917192,-77.237563,422
2856,LOS ANGELES COLLEGE OF MUSIC,419,249,PASADENA,CA,34.139293208000026,-118.15011305999997,15
2857,NORTHERN OKLAHOMA COLLEGE,3697,3374,TONKAWA,OK,36.678393365000034,-97.29689258199994,-1
2858,UNIVERSITY OF PORTLAND,5027,3999,PORTLAND,OR,45.57196701000004,-122.72597226,117
2859,ALVIN COMMUNITY COLLEGE,6493,5737,ALVIN,TX,29.397323091000032,-95.24088576399998,364
2860,EMPIRE BEAUTY SCHOOL-INDIANAPOLIS,226,205,INDIANAPOLIS,IN,39.666467158000046,-86.10061415899997,65
2861,OHIO STATE SCHOOL OF COSMETOLOGY-HEATH,98,90,HEATH,OH,40.03071520700007,-82.44162157099998,234
2862,CALIFORNIA STATE UNIVERSITY-BAKERSFIELD,13040,11745,BAKERSFIELD,CA,35.35025098500006,-119.10459794599996,330
2863,MT SAN ANTONIO COLLEGE,30125,28393,WALNUT,CA,34.04619392700005,-117.84555797399997,15
2864,KASKASKIA COLLEGE,3084,2785,CENTRALIA,IL,38.56229190500005,-89.19172342899998,-1
2865,SOUTHERN ILLINOIS UNIVERSITY-SYSTEM OFFICE,48,-999,CARBONDALE,IL,37.710939402000065,-89.23006279299995,157
2866,CALIFORNIA BAPTIST UNIVERSITY,12757,11317,RIVERSIDE,CA,33.92893478700006,-117.42567777599999,15
2867,AVEDA ARTS & SCIENCES INSTITUTE-LAFAYETTE,169,153,LAFAYETTE,LA,30.20616836100004,-92.04209224099998,95
2868,SOWELA TECHNICAL COMMUNITY COLLEGE,3216,2914,LAKE CHARLES,LA,30.217331,-93.16252,265
2869,ORANGE COAST COLLEGE,19219,18125,COSTA MESA,CA,33.67017060500007,-117.911400631,15
2870,UNIVERSITY OF WISCONSIN-GREEN BAY,9769,8954,GREEN BAY,WI,44.531101540000066,-87.92049918399994,381
2871,FISK UNIVERSITY,1127,911,NASHVILLE,TN,36.169120176000035,-86.80567149099994,388
2872,MEDICAL COLLEGE OF WISCONSIN,7616,1506,MILWAUKEE,WI,43.04452708300005,-88.02267420799996,227
2873,YESHIVA DERECH CHAIM,154,127,BROOKLYN,NY,40.636888783000074,-73.97975748299996,369
2874,STYLEMASTER COLLEGE OF HAIR DESIGN,54,45,LONGVIEW,WA,46.13601772800007,-122.93459187299999,-1
2875,EDIC COLLEGE,1754,1605,CAGUAS,PR,18.242625,-66.025301,401
2876,DELTA COLLEGE INC,219,184,COVINGTON,LA,30.467468,-90.086695,426
2877,BALDWIN BEAUTY SCHOOL-NORTH AUSTIN,95,83,AUSTIN,TX,30.365681675000076,-97.72919556599999,377
2878,CATTARAUGUS ALLEGANY BOCES-PRACTICAL NURSING PROGRAM,39,30,OLEAN,NY,42.09319587300007,-78.40539460099995,389
2879,NORTHEAST TECHNOLOGY CENTER-KANSAS,-999,-999,KANSAS,OK,36.209828,-94.778431,-1
2880,IYRS SCHOOL OF TECHNOLOGY & TRADES,83,60,NEWPORT,RI,41.480947996000054,-71.31472419599999,-1
2881,MIDWEST TECHNICAL INSTITUTE-SPRINGFIELD,574,504,SPRINGFIELD,IL,39.84099642500007,-89.59533059299997,197
2882,ATA COLLEGE,360,298,LOUISVILLE,KY,38.22379,-85.56345,108
2883,TRINITY COLLEGE OF NURSING & HEALTH SCIENCES,231,206,ROCK ISLAND,IL,41.48302933400004,-90.57034851299994,343
2884,LEXINGTON THEOLOGICAL SEMINARY,141,88,LEXINGTON,KY,37.996364,-84.526129,305
2885,NORTH CENTRAL MISSOURI COLLEGE,1770,1591,TRENTON,MO,40.077753047000044,-93.61820716099999,-1
2886,TULANE UNIVERSITY OF LOUISIANA,19524,13927,NEW ORLEANS,LA,29.93969616700008,-90.12040931299998,172
2887,LYTLES REDWOOD EMPIRE BEAUTY COLLEGE INC,102,79,SANTA ROSA,CA,38.508385099000066,-122.75776997499997,390
2888,KAUAI COMMUNITY COLLEGE,1649,1461,LIHUE,HI,21.969508519000044,-159.39596578899997,-1
2889,NEW YORK COLLEGE OF PODIATRIC MEDICINE,434,337,NEW YORK,NY,40.80489860400007,-73.94030602699996,369
2890,BORICUA COLLEGE,713,588,NEW YORK,NY,40.83343389500004,-73.94580008999998,369
2891,COLUMBIA COLLEGE,9384,8347,COLUMBIA,MO,38.95738761000007,-92.32635384799994,83
2892,CHAMINADE UNIVERSITY OF HONOLULU,2598,2208,HONOLULU,HI,21.289950215000033,-157.80785139299996,228
2893,WESTCLIFF UNIVERSITY,3679,3214,IRVINE,CA,33.68554158400008,-117.84798747399998,15
2894,ELYON COLLEGE,67,47,BROOKLYN,NY,40.61105866200006,-73.98060405799998,369
2895,SAN BERNARDINO BEAUTY COLLEGE,85,66,SAN BERNARDINO,CA,34.110518,-117.285521,15
2896,YESHIVA GEDOLAH KEREN HATORAH,168,156,LAKEWOOD,NJ,40.109281,-74.184418,369
2897,YESHIVAS EMEK HATORAH,107,95,HOWELL,NJ,40.112501,-74.232083,369
2898,TONSORIAL ARTS BARBER COLLEGE,58,47,TEXARKANA,TX,33.435351,-94.079302,190
2899,CALIFORNIA ARTS UNIVERSITY,36,22,FULLERTON,CA,33.86981138500005,-117.98051662899996,15
2900,JERSEY COLLEGE -,-999,-999,EWING,NJ,40.243757,-74.753422,52
2901,CYRUS THE GREAT INTERNATIONAL ONLINE UNIVERSITY,-999,-999,YONKERS,NY,40.91300458200004,-73.89803462699996,369
2902,CALVIN UNIVERSITY - HANDLON CAMPUS,-999,-999,IONIA,MI,42.98334807100008,-85.10521760799998,-1
2903,HARFORD COMMUNITY COLLEGE,6070,5256,BEL AIR,MD,39.56134713000006,-76.28180068299997,-1
2904,MIAMI MEDIA SCHOOL,143,108,DORAL,FL,25.765021540000077,-80.19375483799996,397
2905,TEACHERS COLLEGE AT COLUMBIA UNIVERSITY,5922,4547,NEW YORK,NY,40.81031144200006,-73.96039902799998,369
2906,LANIER TECHNICAL COLLEGE,5615,5045,GAINESVILLE,GA,34.329950997000026,-83.77744469599998,357
2907,MEDICAL CAREER & TECHNICAL COLLEGE,206,192,RICHMOND,KY,37.734796,-84.309012,-1
2908,UNIVERSITY OF MINNESOTA-TWIN CITIES,70641,52017,MINNEAPOLIS,MN,44.97788626500005,-93.235352117,373
2909,RIDGEWATER COLLEGE,3487,3176,WILLMAR,MN,45.13832012200004,-95.07305356399996,-1
2910,LAMAR STATE COLLEGE-PORT ARTHUR,2686,2485,PORT ARTHUR,TX,29.880903,-93.925514,-1
2911,OHIO MEDIA SCHOOL-COLUMBUS,259,229,COLUMBUS,OH,39.95529378900005,-82.85539964499998,234
2912,COMMUNITY COLLEGE OF DENVER,7843,7273,DENVER,CO,39.74094751500007,-105.00228603299996,143
2913,UNIVERSITY OF RHODE ISLAND,20758,17649,KINGSTON,RI,41.489334,-71.528708,-1
2914,ROANOKE-CHOWAN COMMUNITY COLLEGE,686,525,AHOSKIE,NC,36.324827190000065,-77.02366191299996,-1
2915,WICHITA STATE UNIVERSITY,17612,14999,WICHITA,KS,37.716305540000064,-97.29737545399996,221
2916,SOUTHEAST COMMUNITY COLLEGE AREA,10433,9328,LINCOLN,NE,40.815832,-96.601968,31
2917,NATIONAL AMERICAN UNIVERSITY-ELLSWORTH AFB EXTENSION,127,118,ELLSWORTH AIR FORCE BASE,SD,44.140300198000034,-103.07934514399994,131
2918,SAN JOSE-EVERGREEN COMMUNITY COLLEGE DISTRICT,104,-999,SAN JOSE,CA,37.334896,-121.891226,353
2919,COLUMBUS STATE UNIVERSITY,9481,8372,COLUMBUS,GA,32.50155558100005,-84.94079637799996,275
2920,FLAIR BEAUTY COLLEGE,55,44,VALENCIA,CA,34.414463,-118.550015,15
2921,JACKSON COLLEGE,4404,4140,JACKSON,MI,42.164830245000076,-84.40394203999995,-1
2922,MILAN INSTITUTE-MERCED,313,280,MERCED,CA,37.32250025700006,-120.48105202699998,164
2923,COSMETOLOGY ACADEMY OF TEXARKANA,61,49,TEXARKANA,TX,33.45709597800004,-94.13258283099998,190
2924,ROGUE COMMUNITY COLLEGE,4319,3765,GRANTS PASS,OR,42.41215867900007,-123.39325984499999,-1
2925,INTERACTIVE COLLEGE OF TECHNOLOGY-CHAMBLEE,792,730,CHAMBLEE,GA,33.88794065700006,-84.30319042699995,284
2926,TEXAS BARBER COLLEGE,613,571,HOUSTON,TX,29.690371267000046,-95.53297832299995,364
2927,EAGLE GATE COLLEGE-LAYTON,213,200,LAYTON,UT,41.07334074200003,-111.97438451699998,109
2928,PITZER COLLEGE,1231,922,CLAREMONT,CA,34.10410726200007,-117.70667544899999,15
2929,CLAREMONT MCKENNA COLLEGE,1771,1264,CLAREMONT,CA,34.101995411000075,-117.70641428199997,15
2930,UNIVERSITY OF IOWA,41273,30318,IOWA CITY,IA,41.660695178000026,-91.53569799699994,414
2931,WOODLAND COMMUNITY COLLEGE,4807,4598,WOODLAND,CA,38.660561605000055,-121.73424191999999,-1
2932,GLEN DOW ACADEMY OF HAIR DESIGN,99,84,SPOKANE,WA,47.657793,-117.416516,155
2933,FORTIS INSTITUTE-FORTY FORT,209,182,FORTY FORT,PA,41.281911302000026,-75.88297468299999,48
2934,TENNESSEE BOARD OF REGENTS,212,-999,NASHVILLE,TN,36.11343,-86.692249,388
2935,MESA COMMUNITY COLLEGE,18794,16948,MESA,AZ,33.389542075000065,-111.87208717399994,34
2936,HUNTINGDON COLLEGE,1127,920,MONTGOMERY,AL,32.35093864300006,-86.28531306999997,40
2937,CAMPBELLSVILLE UNIVERSITY,13821,12771,CAMPBELLSVILLE,KY,37.343342445000076,-85.34894311499994,-1
2938,HANOVER COLLEGE,1304,1028,HANOVER,IN,38.712488,-85.461086,-1
2939,NEVADA SYSTEM OF HIGHER EDUCATION-SYSTEM OFFICE,143,-999,RENO,NV,39.55119092600006,-119.81225930199997,253
2940,ATLANTIC UNIVERSITY COLLEGE,1717,1584,GUAYNABO,PR,18.357395,-66.111714,401
2941,ATA COLLEGE,105,83,EL CAJON,CA,32.81902257200005,-116.981780975,342
2942,TRENZ BEAUTY ACADEMY,262,250,CALUMET CITY,IL,41.615675692000025,-87.52950720499996,374
2943,ROSS MEDICAL EDUCATION CENTER-TAYLOR,67,59,TAYLOR,MI,42.194933,-83.250307,408
2944,ELMIRA COLLEGE,1032,768,ELMIRA,NY,42.096702,-76.816589,391
2945,ARKANSAS BEAUTY COLLEGE,42,38,RUSSELLVILLE,AR,35.279017821000025,-93.13536260799998,266
2946,NEW YORK CONSERVATORY FOR DRAMATIC ARTS,349,257,NEW YORK,NY,40.740148100000056,-73.99338834499997,369
2947,CUNY JOHN JAY COLLEGE OF CRIMINAL JUSTICE,17769,15766,NEW YORK,NY,40.77034615400004,-73.98840264899997,369
2948,UTA MESIVTA OF KIRYAS JOEL,2486,2268,MONROE,NY,41.333847820000074,-74.16123269299999,312
2949,TROCAIRE COLLEGE,1629,1376,BUFFALO,NY,42.84658534500005,-78.81229574199995,159
2950,SOUTH COAST COLLEGE,288,254,ORANGE,CA,33.78817954700003,-117.874031474,15
2951,ELITE WELDING ACADEMY LLC,81,68,CINCINNATI,OH,39.314415765000035,-84.46864273099999,142
2952,LORAS COLLEGE,1741,1404,DUBUQUE,IA,42.50390805700005,-90.67902273299995,204
2953,MCPHERSON COLLEGE,1034,868,MCPHERSON,KS,38.37258167700003,-97.64273131399995,-1
2954,CUMBERLAND COUNTY COLLEGE,3009,2651,VINELAND,NJ,39.439062817000035,-75.05698291399995,-1
2955,EMPIRE BEAUTY SCHOOL-BLOOMFIELD,107,96,BLOOMFIELD,NJ,40.79496988000005,-74.19970565099999,369
2956,SUNY COLLEGE AT PLATTSBURGH,6024,5109,PLATTSBURGH,NY,44.69308772100004,-73.46665695899998,198
2957,UCAS UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES-HARLINGEN,99,78,HARLINGEN,TX,26.20112709600005,-97.68399904599994,317
2958,ACADEMY OF COSMETOLOGY AND ESTHETICS NYC,38,35,STATEN ISLAND,NY,40.57323571100005,-74.11451672699997,369
2959,SUMMIT SALON ACADEMY,155,133,TACOMA,WA,47.22317153300003,-122.47238986399998,304
2960,WASHTENAW COMMUNITY COLLEGE,12355,11140,ANN ARBOR,MI,42.26331053300004,-83.664928,408
2961,BECKER COLLEGE,2078,1675,WORCESTER,MA,42.26917954100003,-71.81189459299998,236
2962,SAINT MARY'S UNIVERSITY OF MINNESOTA,6015,5152,WINONA,MN,44.04520302700007,-91.69660441099995,420
2963,FULTON-MONTGOMERY COMMUNITY COLLEGE,2119,1946,JOHNSTOWN,NY,42.98304764800008,-74.29414602399999,-1
2964,NYACK COLLEGE,2365,2063,NEW YORK,NY,41.086320304000026,-73.93097269999998,369
2965,THE UNIVERSITY OF VIRGINIA'S COLLEGE AT WISE,2269,1905,WISE,VA,36.971468360000074,-82.55872830899995,-1
2966,TONI & GUY HAIRDRESSING ACADEMY-SHORELINE,64,48,SHORELINE,WA,47.76208235300004,-122.34441169399997,304
2967,NUNEZ COMMUNITY COLLEGE,2332,2166,CHALMETTE,LA,29.954189624000037,-89.95887956299998,172
2968,CREIGHTON UNIVERSITY,11004,8770,OMAHA,NE,41.265354021000064,-95.94779994499999,322
2969,HUDSON VALLEY COMMUNITY COLLEGE,9843,8933,TROY,NY,42.69727565300008,-73.68214052699994,427
2970,EMPIRE BEAUTY SCHOOL-JACKSON,48,43,JACKSON,TN,35.63693378700003,-88.84767489899997,278
2971,HAWAII MEDICAL COLLEGE,214,150,HONOLULU,HI,21.29511205500006,-157.84767751799998,228
2972,CAROLINA COLLEGE OF HAIR DESIGN,44,38,ASHEVILLE,NC,35.59235425700007,-82.53483225999997,39
2973,WESTERN ILLINOIS UNIVERSITY,8770,7490,MACOMB,IL,40.46494926200006,-90.68474383999995,-1
2974,LINDSEY INSTITUTE OF COSMETOLOGY,40,31,BOWLING GREEN,KY,36.94740975600007,-86.42215219299999,240
2975,SOUTHEASTERN COLLEGE-CHARLESTON,261,200,NORTH CHARLESTON,SC,32.900499,-80.027428,348
2976,NORTH-WEST COLLEGE-RIVERSIDE,576,522,RIVERSIDE,CA,33.9145,-117.485881,15
2977,DELL'ARTE INTERNATIONAL SCHOOL OF PHYSICAL THEATRE,22,5,BLUE LAKE,CA,40.880871,-123.988878,261
2978,UNIVERSITY OF CALIFORNIA-SYSTEM ADMINISTRATION CENTRAL OFFICE,2727,-999,OAKLAND,CA,37.80222173200008,-122.271340168,353
2979,OCCIDENTAL COLLEGE,2556,1839,LOS ANGELES,CA,34.12622390400003,-118.21078281399997,15
2980,VALDOSTA STATE UNIVERSITY,13567,12304,VALDOSTA,GA,30.849235607000026,-83.28992520099996,-1
2981,AMERICAN RIVER COLLEGE,26654,25422,SACRAMENTO,CA,38.64973420000007,-121.346012,209
2982,ACADEMY OF ESTHETICS AND COSMETOLOGY,31,24,SAN FERNANDO,CA,34.283252,-118.442515,15
2983,CITY COLLEGES OF CHICAGO-DISTRICT OFFICE,282,-999,CHICAGO,IL,41.878409598000076,-87.63439412999998,374
2984,VANDERBILT UNIVERSITY,19417,13537,NASHVILLE,TN,36.14442982400004,-86.80487464499998,388
2985,SOKA UNIVERSITY OF AMERICA,659,403,ALISO VIEJO,CA,33.555392604000076,-117.73392069199997,342
2986,NATIONAL UNIVERSITY,21431,18070,LA JOLLA,CA,32.909894364000024,-117.24302560999996,342
2987,MERCY COLLEGE OF HEALTH SCIENCES,1053,869,DES MOINES,IA,41.594559281000045,-93.62623841399994,89
2988,VALPARAISO UNIVERSITY,3919,3122,VALPARAISO,IN,41.463175869000054,-87.04585310599998,-1
2989,BARTON COLLEGE,1445,1177,WILSON,NC,35.735463,-77.913805,393
2990,ELIZABETH CITY STATE UNIVERSITY,2390,2002,ELIZABETH CITY,NC,36.27774588700004,-76.21110996299996,199
2991,UNITED TECHNICAL CENTER,31,23,CLARKSBURG,WV,39.310658,-80.358395,394
